"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother"	"Age of Mother Code"	"Marital Status"	"Marital Status Code"	"Education"	"Education Code"	Births
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Married"	"1"	"Some college credit, but not a degree"	"4"	8241
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	4859
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	17920
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	9349
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	2507
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	771
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Married"	"1"	"Excluded"	"999"	12693
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Unmarried"	"2"	"8th grade or less"	"1"	1468
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	2428
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	4437
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	3654
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	1298
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	1426
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	454
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	61
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	306
	"2011"	"2011"	"July"	"7"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Excluded"	"999"	3253
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Married"	"1"	"8th grade or less"	"1"	1236
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	1137
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Married"	"1"	"High school graduate or GED completed"	"3"	3123
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Married"	"1"	"Some college credit, but not a degree"	"4"	3514
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	2155
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	7907
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	4600
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	1654
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	513
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Married"	"1"	"Excluded"	"999"	6107
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"8th grade or less"	"1"	807
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	870
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	1743
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	1482
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	550
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	805
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	261
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	75
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	151
	"2011"	"2011"	"July"	"7"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Excluded"	"999"	1390
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"8th grade or less"	"1"	293
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	244
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"High school graduate or GED completed"	"3"	786
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"Some college credit, but not a degree"	"4"	840
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	475
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	1703
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	968
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	382
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	155
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Married"	"1"	"Excluded"	"999"	1368
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"8th grade or less"	"1"	188
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	237
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	459
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	307
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	145
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	251
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	124
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	33
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	50
	"2011"	"2011"	"July"	"7"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Excluded"	"999"	328
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"8th grade or less"	"1"	16
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	16
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"High school graduate or GED completed"	"3"	38
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"Some college credit, but not a degree"	"4"	47
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	27
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	124
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	49
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	33
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	25
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Married"	"1"	"Excluded"	"999"	94
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"8th grade or less"	"1"	9
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	10
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	18
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	13
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	1
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	26
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	13
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	3
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	9
	"2011"	"2011"	"July"	"7"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Excluded"	"999"	26
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"8th grade or less"	"1"	1
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	1
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"High school graduate or GED completed"	"3"	4
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"Some college credit, but not a degree"	"4"	2
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	1
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	6
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	6
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	1
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	7
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Married"	"1"	"Excluded"	"999"	8
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	1
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	2
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	1
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	1
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	1
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	2
	"2011"	"2011"	"July"	"7"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Excluded"	"999"	3
	"2011"	"2011"	"August"	"8"	"Under 15 years"	"15"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	2
	"2011"	"2011"	"August"	"8"	"Under 15 years"	"15"	"Married"	"1"	"Excluded"	"999"	1
	"2011"	"2011"	"August"	"8"	"Under 15 years"	"15"	"Unmarried"	"2"	"8th grade or less"	"1"	169
	"2011"	"2011"	"August"	"8"	"Under 15 years"	"15"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	100
	"2011"	"2011"	"August"	"8"	"Under 15 years"	"15"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	1
	"2011"	"2011"	"August"	"8"	"Under 15 years"	"15"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	1
	"2011"	"2011"	"August"	"8"	"Under 15 years"	"15"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	7
	"2011"	"2011"	"August"	"8"	"Under 15 years"	"15"	"Unmarried"	"2"	"Excluded"	"999"	65
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"8th grade or less"	"1"	141
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	952
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"High school graduate or GED completed"	"3"	1242
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"Some college credit, but not a degree"	"4"	475
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	25
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	39
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Married"	"1"	"Excluded"	"999"	562
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"8th grade or less"	"1"	824
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	10520
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	8170
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	2217
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	63
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	6
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	262
	"2011"	"2011"	"August"	"8"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Excluded"	"999"	4143
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"8th grade or less"	"1"	1071
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	3225
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"High school graduate or GED completed"	"3"	9003
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"Some college credit, but not a degree"	"4"	7650
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	1902
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	2115
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	138
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	16
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	339
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Married"	"1"	"Excluded"	"999"	4896
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"8th grade or less"	"1"	1590
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	9157
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	18433
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	12782
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	1689
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	927
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	54
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	8
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	545
	"2011"	"2011"	"August"	"8"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Excluded"	"999"	9149
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"8th grade or less"	"1"	1986
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	3378
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"High school graduate or GED completed"	"3"	10399
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"Some college credit, but not a degree"	"4"	12178
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	6226
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	15452
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	4576
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	911
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	698
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Married"	"1"	"Excluded"	"999"	11453
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"8th grade or less"	"1"	1875
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	4976
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	9617
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	7868
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	2186
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	2069
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	360
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	46
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	422
	"2011"	"2011"	"August"	"8"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Excluded"	"999"	6138
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"8th grade or less"	"1"	1861
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	2413
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"High school graduate or GED completed"	"3"	7419
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"Some college credit, but not a degree"	"4"	8699
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	5220
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	18839
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	9411
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	2683
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	903
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Married"	"1"	"Excluded"	"999"	12904
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"8th grade or less"	"1"	1437
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	2557
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	4615
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	3864
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	1358
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	1602
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	453
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	100
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	282
	"2011"	"2011"	"August"	"8"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Excluded"	"999"	3233
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"8th grade or less"	"1"	1257
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	1267
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"High school graduate or GED completed"	"3"	3298
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"Some college credit, but not a degree"	"4"	3662
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	2229
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	8357
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	4744
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	1715
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	521
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Married"	"1"	"Excluded"	"999"	6212
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"8th grade or less"	"1"	762
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	1047
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	1855
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	1401
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	584
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	809
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	311
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	95
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	135
	"2011"	"2011"	"August"	"8"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Excluded"	"999"	1397
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"8th grade or less"	"1"	370
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	308
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"High school graduate or GED completed"	"3"	792
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"Some college credit, but not a degree"	"4"	860
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	519
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	1775
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	997
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	392
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	159
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Married"	"1"	"Excluded"	"999"	1421
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Unmarried"	"2"	"8th grade or less"	"1"	189
	"2011"	"2011"	"August"	"8"	"40-44 years"	"40-44"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	210
